date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2014-04-14,23,13,0.0,11.2,5,100,05:54 PM,06:06 AM,07:07 AM,06:24 PM,12,19,20,19,24,24,67,0.0,1018,23,10,212,13,bellville-south-weather
2014-04-15,21,12,0.0,11.1,5,89,06:32 PM,07:05 AM,07:08 AM,06:22 PM,8,15,16,15,31,0,65,0.0,1022,21,10,123,16,bellville-south-weather
2014-04-16,27,12,0.0,11.1,5,81,07:14 PM,08:06 AM,07:09 AM,06:21 PM,8,17,18,17,17,0,58,0.0,1021,27,10,121,7,bellville-south-weather
2014-04-17,30,13,0.0,11.1,6,74,08:00 PM,09:08 AM,07:10 AM,06:20 PM,8,20,20,20,14,10,43,0.0,1014,30,10,158,7,bellville-south-weather
2014-04-18,23,14,0.0,11.1,5,66,08:51 PM,10:09 AM,07:10 AM,06:19 PM,12,18,18,18,14,0,73,0.0,1017,23,10,193,7,bellville-south-weather
2014-04-19,26,14,0.0,11.1,5,59,09:48 PM,11:08 AM,07:11 AM,06:18 PM,13,19,20,19,18,12,72,0.0,1019,26,10,143,9,bellville-south-weather
2014-04-20,28,15,0.0,10.1,4,51,10:48 PM,12:04 PM,07:12 AM,06:16 PM,11,20,20,20,14,22,62,0.0,1016,28,10,156,7,bellville-south-weather
2014-04-21,26,14,0.0,11.0,5,44,11:52 PM,12:56 PM,07:13 AM,06:15 PM,13,19,20,19,16,7,74,0.0,1013,26,10,142,9,bellville-south-weather
2014-04-22,22,13,0.0,11.0,5,36,No moonrise,01:44 PM,07:13 AM,06:14 PM,13,17,17,17,24,21,79,0.0,1014,22,10,153,13,bellville-south-weather
2014-04-23,20,11,0.0,11.0,4,28,12:56 AM,02:26 PM,07:14 AM,06:13 PM,8,14,15,14,24,14,72,0.0,1020,20,10,137,11,bellville-south-weather
2014-04-24,21,9,0.0,11.0,4,21,02:01 AM,03:07 PM,07:15 AM,06:12 PM,5,14,14,14,13,4,58,0.0,1021,21,10,140,6,bellville-south-weather
2014-04-25,23,9,0.0,11.0,4,13,03:06 AM,03:46 PM,07:16 AM,06:11 PM,6,15,15,15,11,10,57,0.0,1018,23,10,169,5,bellville-south-weather
2014-04-26,19,10,0.0,10.9,3,6,04:10 AM,04:24 PM,07:16 AM,06:10 PM,11,14,15,14,17,29,80,0.1,1020,19,8,181,9,bellville-south-weather
2014-04-27,23,11,0.0,10.9,5,0,05:15 AM,05:02 PM,07:17 AM,06:09 PM,7,15,16,15,15,21,65,0.0,1023,23,9,150,7,bellville-south-weather
2014-04-28,25,10,0.0,10.9,5,0,06:18 AM,05:42 PM,07:18 AM,06:08 PM,4,16,16,16,10,3,53,0.0,1019,25,10,167,4,bellville-south-weather
2014-04-29,20,11,0.0,8.5,4,0,07:20 AM,06:23 PM,07:19 AM,06:07 PM,13,15,15,15,13,31,86,0.6,1018,20,7,224,7,bellville-south-weather
2014-04-30,21,11,0.0,10.9,4,1,08:20 AM,07:08 PM,07:19 AM,06:06 PM,9,14,15,14,18,6,76,0.0,1018,21,9,167,9,bellville-south-weather
2014-05-01,24,10,0.0,10.9,5,9,09:17 AM,07:55 PM,07:20 AM,06:05 PM,7,16,17,16,12,23,60,0.0,1016,24,10,96,5,bellville-south-weather
2014-05-02,26,13,0.0,10.8,5,16,10:10 AM,08:44 PM,07:21 AM,06:04 PM,6,18,18,18,12,3,53,0.0,1014,26,10,188,6,bellville-south-weather
2014-05-03,26,12,0.0,10.8,5,23,11:00 AM,09:35 PM,07:22 AM,06:03 PM,8,17,17,17,11,11,61,0.0,1014,26,10,279,5,bellville-south-weather
2014-05-04,17,10,0.0,5.4,3,31,11:45 AM,10:27 PM,07:23 AM,06:02 PM,11,13,14,13,27,55,80,8.1,1016,17,9,263,14,bellville-south-weather
2014-05-05,17,8,0.0,10.8,4,38,12:26 PM,11:21 PM,07:23 AM,06:01 PM,5,12,12,12,21,0,62,0.0,1026,17,10,119,11,bellville-south-weather
2014-05-06,26,9,0.0,10.8,5,45,01:03 PM,No moonset,07:24 AM,06:00 PM,4,16,17,16,18,10,41,0.0,1016,26,10,64,9,bellville-south-weather
2014-05-07,25,13,0.0,8.7,5,52,01:39 PM,12:14 AM,07:25 AM,05:59 PM,10,18,19,18,24,8,57,0.0,1011,25,10,265,12,bellville-south-weather
2014-05-08,18,11,0.0,8.7,3,60,02:11 PM,01:07 AM,07:26 AM,05:58 PM,10,13,14,13,28,30,78,8.2,1009,18,9,340,15,bellville-south-weather
2014-05-09,15,10,0.0,5.5,3,67,02:44 PM,02:01 AM,07:26 AM,05:57 PM,10,10,12,10,36,84,84,28.8,1015,15,8,324,18,bellville-south-weather
2014-05-10,15,9,0.0,3.9,3,74,03:17 PM,02:56 AM,07:27 AM,05:57 PM,9,11,12,11,17,57,86,1.5,1020,15,8,318,9,bellville-south-weather
2014-05-11,17,8,0.0,8.7,4,81,03:51 PM,03:53 AM,07:28 AM,05:56 PM,7,11,11,11,12,10,79,0.0,1020,17,10,324,7,bellville-south-weather
2014-05-12,21,9,0.0,8.7,4,89,04:27 PM,04:51 AM,07:29 AM,05:55 PM,10,14,14,14,10,5,77,0.0,1020,21,10,188,5,bellville-south-weather
2014-05-13,21,10,0.0,8.7,4,96,05:07 PM,05:51 AM,07:29 AM,05:54 PM,11,15,15,15,16,21,81,0.0,1022,21,10,192,9,bellville-south-weather
2014-05-14,22,12,0.0,8.7,5,100,05:52 PM,06:53 AM,07:30 AM,05:54 PM,12,16,16,16,14,12,77,0.0,1019,22,10,113,7,bellville-south-weather
2014-05-15,17,11,0.0,3.8,3,89,06:42 PM,07:56 AM,07:31 AM,05:53 PM,11,12,13,12,26,58,86,4.1,1013,17,8,322,14,bellville-south-weather
2014-05-16,17,10,0.0,7.1,3,82,07:38 PM,08:58 AM,07:32 AM,05:52 PM,10,12,13,12,15,43,84,1.4,1019,17,8,238,8,bellville-south-weather
2014-05-17,19,10,0.0,8.7,4,75,08:39 PM,09:57 AM,07:32 AM,05:52 PM,8,12,13,12,22,6,72,0.0,1025,19,9,113,11,bellville-south-weather
2014-05-18,21,8,0.0,8.7,4,68,09:43 PM,10:52 AM,07:33 AM,05:51 PM,6,13,14,13,19,1,56,0.0,1022,21,10,84,9,bellville-south-weather
2014-05-19,24,10,0.0,8.7,5,60,10:49 PM,11:42 AM,07:34 AM,05:50 PM,8,15,16,15,16,4,59,0.0,1014,24,10,194,9,bellville-south-weather
2014-05-20,16,10,0.0,7.1,3,53,11:55 PM,12:27 PM,07:34 AM,05:50 PM,10,12,12,12,12,40,85,0.1,1018,16,6,314,6,bellville-south-weather
2014-05-21,19,10,0.0,8.7,3,46,No moonrise,01:08 PM,07:35 AM,05:49 PM,10,14,14,14,11,33,79,0.0,1022,19,9,165,5,bellville-south-weather
2014-05-22,24,9,0.0,8.7,4,39,12:59 AM,01:47 PM,07:36 AM,05:49 PM,7,15,15,15,10,7,58,0.0,1017,24,10,144,5,bellville-south-weather
2014-05-23,24,9,0.0,5.4,4,31,02:03 AM,02:24 PM,07:36 AM,05:48 PM,7,16,16,16,13,27,52,0.0,1015,24,10,79,7,bellville-south-weather
2014-05-24,19,14,0.0,7.1,4,24,03:06 AM,03:02 PM,07:37 AM,05:48 PM,9,15,16,15,39,40,67,1.9,1013,19,9,342,21,bellville-south-weather
2014-05-25,19,12,0.0,7.1,3,17,04:08 AM,03:40 PM,07:38 AM,05:47 PM,11,14,15,14,26,45,84,2.4,1019,19,9,284,13,bellville-south-weather
2014-05-26,19,9,0.0,8.7,4,9,05:09 AM,04:19 PM,07:38 AM,05:47 PM,9,13,14,13,15,15,72,0.0,1018,19,10,323,9,bellville-south-weather
2014-05-27,19,10,0.0,8.7,4,2,06:09 AM,05:02 PM,07:39 AM,05:46 PM,9,13,14,13,23,31,73,0.0,1013,19,10,264,14,bellville-south-weather
2014-05-28,16,10,0.0,3.8,3,0,07:07 AM,05:48 PM,07:40 AM,05:46 PM,11,11,13,11,34,74,89,11.3,1012,16,7,325,17,bellville-south-weather
2014-05-29,17,9,0.0,5.4,3,0,08:02 AM,06:35 PM,07:40 AM,05:46 PM,10,11,12,11,26,44,88,0.9,1015,17,7,253,15,bellville-south-weather
2014-05-30,18,11,0.0,3.8,3,5,08:53 AM,07:26 PM,07:41 AM,05:45 PM,12,13,14,13,21,60,86,7.3,1018,18,8,285,10,bellville-south-weather
2014-05-31,19,11,0.0,8.7,3,9,09:40 AM,08:18 PM,07:42 AM,05:45 PM,10,12,13,12,29,36,79,11.4,1012,19,9,337,16,bellville-south-weather
2014-06-01,16,10,0.0,3.8,3,20,10:22 AM,09:11 PM,07:42 AM,05:45 PM,10,11,13,11,30,66,86,22.4,1014,16,8,313,14,bellville-south-weather
2014-06-02,14,10,0.0,3.8,3,28,11:02 AM,10:04 PM,07:43 AM,05:44 PM,9,9,11,9,28,81,89,2.8,1016,14,6,339,16,bellville-south-weather
2014-06-03,15,10,0.0,3.8,3,35,11:38 AM,10:58 PM,07:43 AM,05:44 PM,10,10,12,10,36,80,89,6.1,1010,15,10,337,19,bellville-south-weather
2014-06-04,12,6,0.0,5.4,2,43,12:11 PM,11:52 PM,07:44 AM,05:44 PM,8,7,10,7,42,83,90,43.8,1006,12,6,301,19,bellville-south-weather
2014-06-05,9,5,0.0,5.4,2,50,12:43 PM,No moonset,07:44 AM,05:44 PM,5,5,7,5,20,61,88,8.4,1020,9,9,269,9,bellville-south-weather
2014-06-06,14,4,0.0,8.7,3,58,01:16 PM,12:45 AM,07:45 AM,05:44 PM,4,7,8,7,14,13,78,0.0,1028,14,10,139,6,bellville-south-weather
2014-06-07,18,5,0.0,8.7,4,65,01:48 PM,01:40 AM,07:45 AM,05:43 PM,3,10,11,10,16,30,54,0.0,1019,18,10,110,8,bellville-south-weather
2014-06-08,17,9,0.0,8.7,3,73,02:22 PM,02:36 AM,07:46 AM,05:43 PM,3,10,12,10,33,37,58,14.1,1012,17,9,262,18,bellville-south-weather
2014-06-09,11,4,0.0,3.7,2,81,03:00 PM,03:35 AM,07:46 AM,05:43 PM,6,5,7,5,27,86,94,24.7,1019,11,8,295,12,bellville-south-weather
2014-06-10,12,3,0.0,8.7,3,88,03:42 PM,04:35 AM,07:47 AM,05:43 PM,3,6,7,6,11,7,79,0.0,1030,12,10,128,5,bellville-south-weather
2014-06-11,16,2,0.0,8.7,3,96,04:29 PM,05:38 AM,07:47 AM,05:43 PM,-0,6,7,6,9,0,57,0.0,1026,16,10,104,4,bellville-south-weather
2014-06-12,20,4,0.0,8.7,4,100,05:24 PM,06:41 AM,07:48 AM,05:43 PM,1,10,10,10,10,0,52,0.0,1021,20,10,103,5,bellville-south-weather
2014-06-13,24,8,0.0,8.7,4,89,06:23 PM,07:43 AM,07:48 AM,05:43 PM,5,13,14,13,23,1,51,0.0,1012,24,10,190,12,bellville-south-weather
2014-06-14,14,9,0.0,3.7,3,82,07:28 PM,08:41 AM,07:48 AM,05:43 PM,10,10,12,10,33,66,93,29.5,1010,14,8,325,17,bellville-south-weather
2014-06-15,14,8,0.0,5.4,3,74,08:35 PM,09:36 AM,07:49 AM,05:43 PM,9,10,12,10,34,56,89,14.4,1016,14,8,301,16,bellville-south-weather
2014-06-16,16,5,0.0,8.7,4,67,09:44 PM,10:24 AM,07:49 AM,05:43 PM,7,10,10,10,11,7,85,0.0,1022,16,10,261,5,bellville-south-weather
2014-06-17,18,4,0.0,8.7,3,59,10:50 PM,11:08 AM,07:50 AM,05:44 PM,6,9,10,9,12,1,80,0.0,1018,18,9,178,5,bellville-south-weather
2014-06-18,13,7,0.0,3.7,2,52,11:56 PM,11:49 AM,07:50 AM,05:44 PM,8,8,10,8,23,74,90,15.3,1021,13,6,308,13,bellville-south-weather
2014-06-19,12,4,0.0,8.7,3,44,No moonrise,12:26 PM,07:50 AM,05:44 PM,4,8,9,8,15,17,77,0.1,1033,12,10,240,7,bellville-south-weather
2014-06-20,15,4,0.0,8.7,3,36,01:00 AM,01:04 PM,07:50 AM,05:44 PM,5,8,8,8,8,4,82,0.0,1034,15,10,164,3,bellville-south-weather
2014-06-21,19,4,0.0,8.7,4,29,02:02 AM,01:42 PM,07:51 AM,05:44 PM,6,11,11,11,11,0,68,0.0,1029,19,10,123,6,bellville-south-weather
2014-06-22,22,7,0.0,8.7,4,21,03:03 AM,02:20 PM,07:51 AM,05:44 PM,4,13,14,13,18,15,44,0.0,1022,22,10,162,10,bellville-south-weather
2014-06-23,22,8,0.0,8.7,4,14,04:02 AM,03:01 PM,07:51 AM,05:45 PM,6,14,15,14,19,3,57,0.0,1021,22,10,242,10,bellville-south-weather
2014-06-24,25,9,0.0,8.7,5,6,05:00 AM,03:45 PM,07:51 AM,05:45 PM,6,15,16,15,22,2,52,0.0,1016,25,10,201,12,bellville-south-weather
2014-06-25,19,10,0.0,8.7,4,0,05:55 AM,04:31 PM,07:51 AM,05:45 PM,9,12,13,12,20,23,78,0.0,1013,19,9,324,12,bellville-south-weather
2014-06-26,14,8,0.0,7.0,3,0,06:47 AM,05:20 PM,07:51 AM,05:46 PM,9,10,11,10,21,77,88,21.7,1018,14,9,307,11,bellville-south-weather
2014-06-27,15,6,0.0,8.7,3,0,07:36 AM,06:11 PM,07:51 AM,05:46 PM,7,10,10,10,8,24,83,0.6,1026,15,10,227,4,bellville-south-weather
2014-06-28,17,5,0.0,8.7,3,1,08:20 AM,07:04 PM,07:52 AM,05:46 PM,6,9,9,9,9,4,77,0.0,1023,17,10,142,4,bellville-south-weather
2014-06-29,17,5,0.0,8.7,3,9,09:01 AM,07:57 PM,07:52 AM,05:47 PM,6,10,10,10,12,18,79,0.0,1021,17,10,177,6,bellville-south-weather
2014-06-30,20,8,0.0,8.7,4,16,09:38 AM,08:50 PM,07:52 AM,05:47 PM,6,12,12,12,15,11,61,0.0,1016,20,10,201,9,bellville-south-weather
2014-07-01,17,9,0.0,7.0,3,23,10:12 AM,09:44 PM,07:52 AM,05:47 PM,8,11,12,11,20,9,77,0.4,1017,17,10,283,11,bellville-south-weather
2014-07-02,18,7,0.0,8.7,4,30,10:45 AM,10:37 PM,07:52 AM,05:48 PM,8,11,11,11,12,18,80,0.0,1017,18,8,252,6,bellville-south-weather
2014-07-03,16,8,0.0,8.7,4,37,11:17 AM,11:31 PM,07:51 AM,05:48 PM,8,10,11,10,24,23,82,0.0,1016,16,9,259,12,bellville-south-weather
2014-07-04,15,6,0.0,7.0,2,45,11:48 AM,No moonset,07:51 AM,05:49 PM,7,7,10,7,36,60,86,34.8,1010,15,8,268,19,bellville-south-weather
2014-07-05,8,3,0.0,3.7,2,52,12:21 PM,12:25 AM,07:51 AM,05:49 PM,5,4,6,4,21,73,92,12.2,1020,8,9,281,10,bellville-south-weather
2014-07-06,12,2,0.0,7.0,2,59,12:56 PM,01:22 AM,07:51 AM,05:50 PM,2,5,6,5,9,39,77,1.0,1027,12,10,161,4,bellville-south-weather
2014-07-07,12,1,0.0,8.7,3,66,01:35 PM,02:19 AM,07:51 AM,05:50 PM,2,5,5,5,8,1,77,0.0,1033,12,10,148,4,bellville-south-weather
2014-07-08,13,0,0.0,8.7,3,74,02:18 PM,03:20 AM,07:51 AM,05:51 PM,2,6,6,6,8,0,78,0.0,1034,13,10,202,3,bellville-south-weather
2014-07-09,16,2,0.0,8.7,3,81,03:08 PM,04:22 AM,07:51 AM,05:51 PM,4,7,8,7,13,2,77,0.0,1032,16,10,112,7,bellville-south-weather
2014-07-10,16,4,0.0,8.7,3,88,04:04 PM,05:24 AM,07:50 AM,05:52 PM,1,7,8,7,14,0,58,0.0,1026,16,10,87,7,bellville-south-weather
2014-07-11,18,4,0.0,8.7,3,96,05:07 PM,06:24 AM,07:50 AM,05:52 PM,-1,9,10,9,13,0,48,0.0,1020,18,10,192,7,bellville-south-weather
2014-07-12,15,5,0.0,8.7,3,100,06:14 PM,07:22 AM,07:50 AM,05:53 PM,5,8,8,8,10,3,77,0.0,1024,15,10,215,5,bellville-south-weather
2014-07-13,14,4,0.0,8.7,2,90,07:24 PM,08:14 AM,07:49 AM,05:54 PM,7,8,9,8,11,19,89,0.2,1028,14,8,243,6,bellville-south-weather
2014-07-14,17,5,0.0,8.7,3,83,08:33 PM,09:01 AM,07:49 AM,05:54 PM,6,9,10,9,13,15,74,0.0,1026,17,10,131,6,bellville-south-weather
2014-07-15,22,5,0.0,8.7,4,75,09:42 PM,09:45 AM,07:49 AM,05:55 PM,3,11,12,11,12,8,54,0.0,1020,22,10,159,6,bellville-south-weather
2014-07-16,18,7,0.0,5.4,3,68,10:49 PM,10:25 AM,07:48 AM,05:55 PM,3,11,12,11,25,51,55,0.0,1015,18,10,341,14,bellville-south-weather
2014-07-17,13,7,0.0,3.8,2,61,11:54 PM,11:05 AM,07:48 AM,05:56 PM,9,7,10,7,43,78,93,32.4,1011,13,6,280,21,bellville-south-weather
2014-07-18,12,7,0.0,3.8,2,54,No moonrise,11:43 AM,07:47 AM,05:57 PM,8,7,10,7,36,95,94,8.7,1017,12,8,328,20,bellville-south-weather
2014-07-19,15,7,0.0,7.1,3,46,12:56 AM,12:21 PM,07:47 AM,05:57 PM,9,10,11,10,16,48,90,3.9,1024,15,6,290,8,bellville-south-weather
2014-07-20,15,5,0.0,8.7,3,39,01:57 AM,01:02 PM,07:46 AM,05:58 PM,6,8,9,8,13,0,81,0.0,1029,15,10,145,6,bellville-south-weather
2014-07-21,19,4,0.0,8.7,4,32,02:55 AM,01:45 PM,07:46 AM,05:58 PM,4,10,10,10,12,6,61,0.0,1023,19,10,90,5,bellville-south-weather
2014-07-22,16,6,0.0,8.7,4,24,03:51 AM,02:29 PM,07:45 AM,05:59 PM,5,11,11,11,14,2,62,0.0,1021,16,10,205,8,bellville-south-weather
2014-07-23,19,6,0.0,10.6,4,17,04:44 AM,03:17 PM,07:45 AM,06:00 PM,6,11,11,11,11,30,70,0.0,1018,19,10,122,5,bellville-south-weather
2014-07-24,15,7,0.0,10.0,3,10,05:33 AM,04:07 PM,07:44 AM,06:00 PM,7,8,10,8,37,43,79,6.7,1013,15,9,300,20,bellville-south-weather
2014-07-25,11,6,0.0,5.3,2,3,06:18 AM,04:59 PM,07:43 AM,06:01 PM,8,7,9,7,34,89,93,27.2,1015,11,7,315,17,bellville-south-weather
2014-07-26,10,5,0.0,5.3,2,0,07:00 AM,05:52 PM,07:43 AM,06:02 PM,8,7,9,7,26,97,97,19.7,1021,10,7,324,13,bellville-south-weather
2014-07-27,17,9,0.0,10.0,3,0,07:39 AM,06:45 PM,07:42 AM,06:02 PM,10,12,12,12,9,57,90,3.9,1029,17,7,260,5,bellville-south-weather
2014-07-28,17,8,0.0,10.6,4,4,08:14 AM,07:39 PM,07:41 AM,06:03 PM,9,12,13,12,14,7,80,0.0,1031,17,7,145,7,bellville-south-weather
2014-07-29,22,7,0.0,10.6,4,12,08:47 AM,08:31 PM,07:41 AM,06:04 PM,7,12,13,12,11,0,67,0.0,1025,22,10,117,5,bellville-south-weather
2014-07-30,24,10,0.0,10.6,5,19,09:19 AM,09:25 PM,07:40 AM,06:04 PM,9,15,16,15,10,0,63,0.0,1019,24,10,119,5,bellville-south-weather
2014-07-31,22,9,0.0,10.7,4,23,09:51 AM,10:18 PM,07:39 AM,06:05 PM,11,15,15,15,9,16,77,0.0,1019,22,10,140,4,bellville-south-weather
2014-08-01,20,9,0.0,10.7,4,33,10:23 AM,11:13 PM,07:38 AM,06:06 PM,9,13,13,13,10,37,78,0.0,1018,20,10,124,5,bellville-south-weather
2014-08-02,16,8,0.0,10.7,4,41,10:56 AM,No moonset,07:37 AM,06:06 PM,9,10,11,10,21,4,84,0.0,1017,16,9,337,11,bellville-south-weather
2014-08-03,17,7,0.0,10.7,4,48,11:33 AM,12:09 AM,07:37 AM,06:07 PM,8,10,11,10,22,4,81,0.0,1019,17,10,328,10,bellville-south-weather
2014-08-04,16,7,0.0,10.7,3,55,12:13 PM,01:07 AM,07:36 AM,06:08 PM,8,9,10,9,20,35,84,12.3,1018,16,10,168,10,bellville-south-weather
2014-08-05,15,6,0.0,6.9,3,63,12:58 PM,02:06 AM,07:35 AM,06:09 PM,8,9,10,9,24,72,88,8.4,1020,15,9,320,11,bellville-south-weather
2014-08-06,15,6,0.0,10.0,2,70,01:50 PM,03:07 AM,07:34 AM,06:09 PM,6,8,9,8,18,35,84,1.1,1021,15,8,228,9,bellville-south-weather
2014-08-07,19,5,0.0,10.8,4,77,02:47 PM,04:06 AM,07:33 AM,06:10 PM,6,10,11,10,16,2,75,0.0,1024,19,8,121,8,bellville-south-weather
2014-08-08,22,7,0.0,10.8,4,84,03:51 PM,05:05 AM,07:32 AM,06:11 PM,8,13,14,13,13,4,66,0.0,1020,22,10,157,6,bellville-south-weather
2014-08-09,20,9,0.0,10.8,4,92,04:59 PM,05:59 AM,07:31 AM,06:11 PM,11,14,14,14,10,3,83,0.0,1023,20,10,163,6,bellville-south-weather
2014-08-10,23,10,0.0,10.8,5,99,06:09 PM,06:49 AM,07:30 AM,06:12 PM,12,16,17,16,14,9,74,0.0,1020,23,10,89,6,bellville-south-weather
2014-08-11,20,9,0.0,10.8,4,100,07:20 PM,07:36 AM,07:29 AM,06:13 PM,11,14,14,14,13,7,78,0.0,1019,20,8,209,6,bellville-south-weather
2014-08-12,25,9,0.0,10.9,5,87,08:29 PM,08:19 AM,07:28 AM,06:13 PM,10,15,16,15,12,3,69,0.0,1015,25,10,103,6,bellville-south-weather
2014-08-13,16,10,0.0,7.0,3,79,09:38 PM,09:00 AM,07:27 AM,06:14 PM,11,11,13,11,34,74,89,7.1,1016,16,8,307,18,bellville-south-weather
2014-08-14,18,9,0.0,10.1,3,72,10:43 PM,09:40 AM,07:26 AM,06:15 PM,11,12,13,12,14,49,88,2.6,1024,18,8,261,6,bellville-south-weather
2014-08-15,18,9,0.0,10.9,4,65,11:47 PM,10:20 AM,07:25 AM,06:15 PM,10,12,13,12,17,7,83,0.0,1029,18,7,146,9,bellville-south-weather
2014-08-16,21,8,0.0,10.9,4,57,No moonrise,11:01 AM,07:24 AM,06:16 PM,8,13,14,13,12,0,68,0.0,1025,21,10,124,6,bellville-south-weather
2014-08-17,27,10,0.0,10.9,5,50,12:47 AM,11:44 AM,07:23 AM,06:17 PM,9,17,18,17,15,8,55,0.0,1014,27,10,114,8,bellville-south-weather
2014-08-18,21,10,0.0,11.0,5,43,01:45 AM,12:28 PM,07:21 AM,06:18 PM,9,15,15,15,23,10,68,0.0,1012,21,10,226,11,bellville-south-weather
2014-08-19,15,10,0.0,7.0,3,36,02:39 AM,01:15 PM,07:20 AM,06:18 PM,10,10,12,10,30,69,90,5.0,1014,15,7,272,14,bellville-south-weather
2014-08-20,12,7,0.0,5.5,2,28,03:30 AM,02:04 PM,07:19 AM,06:19 PM,9,8,10,8,27,87,94,19.0,1017,12,6,280,12,bellville-south-weather
2014-08-21,13,6,0.0,5.5,2,21,04:16 AM,02:55 PM,07:18 AM,06:20 PM,7,7,9,7,27,79,87,10.7,1018,13,9,276,14,bellville-south-weather
2014-08-22,14,5,0.0,11.0,3,14,04:59 AM,03:48 PM,07:17 AM,06:20 PM,7,10,10,10,10,29,82,1.4,1023,14,9,239,6,bellville-south-weather
2014-08-23,15,4,0.0,11.1,3,7,05:39 AM,04:40 PM,07:16 AM,06:21 PM,5,8,9,8,16,9,78,0.0,1023,15,10,148,9,bellville-south-weather
2014-08-24,20,4,0.0,11.1,4,0,06:15 AM,05:34 PM,07:14 AM,06:22 PM,4,10,11,10,11,1,63,0.0,1019,20,10,118,5,bellville-south-weather
2014-08-25,21,7,0.0,11.1,4,0,06:49 AM,06:27 PM,07:13 AM,06:22 PM,5,12,13,12,26,18,55,0.3,1015,21,9,186,14,bellville-south-weather
2014-08-26,18,9,0.0,8.6,3,1,07:22 AM,07:21 PM,07:12 AM,06:23 PM,11,13,13,13,19,68,85,6.5,1017,18,8,325,9,bellville-south-weather
2014-08-27,13,8,0.0,7.1,3,8,07:54 AM,08:14 PM,07:11 AM,06:24 PM,9,9,10,9,31,86,93,26.3,1012,13,8,324,14,bellville-south-weather
2014-08-28,9,5,0.0,7.1,2,15,08:26 AM,09:09 PM,07:09 AM,06:24 PM,6,5,8,5,32,76,95,23.2,1019,9,7,277,15,bellville-south-weather
2014-08-29,15,4,0.0,11.2,3,22,08:59 AM,10:04 PM,07:08 AM,06:25 PM,4,8,9,8,15,22,77,0.0,1031,15,10,108,9,bellville-south-weather
2014-08-30,19,4,0.0,11.2,4,30,09:34 AM,11:00 PM,07:07 AM,06:26 PM,5,10,11,10,16,0,66,0.0,1029,19,10,108,8,bellville-south-weather
2014-08-31,23,6,0.0,11.2,4,33,10:12 AM,11:58 PM,07:05 AM,06:26 PM,4,13,14,13,15,0,50,0.0,1023,23,10,75,7,bellville-south-weather
2014-09-01,27,8,0.0,11.2,5,46,10:55 AM,No moonset,07:04 AM,06:27 PM,5,16,17,16,15,0,43,0.0,1020,27,10,86,8,bellville-south-weather
2014-09-02,29,11,0.0,11.3,5,53,11:42 AM,12:56 AM,07:03 AM,06:28 PM,6,17,18,17,17,9,43,0.0,1018,29,10,192,9,bellville-south-weather
2014-09-03,20,11,0.0,11.3,4,61,12:35 PM,01:54 AM,07:01 AM,06:28 PM,9,14,15,14,16,22,74,0.0,1020,20,10,206,8,bellville-south-weather
2014-09-04,27,11,0.0,11.3,5,68,01:34 PM,02:51 AM,07:00 AM,06:29 PM,11,18,18,18,13,10,66,0.0,1017,27,10,212,7,bellville-south-weather
2014-09-05,19,9,0.0,11.6,4,76,02:38 PM,03:45 AM,06:59 AM,06:30 PM,10,13,14,13,17,16,76,0.0,1019,19,8,314,9,bellville-south-weather
2014-09-06,18,8,0.0,11.6,3,84,03:46 PM,04:36 AM,06:57 AM,06:31 PM,10,12,12,12,13,32,84,0.0,1021,18,6,262,7,bellville-south-weather
2014-09-07,21,8,0.0,11.6,4,91,04:55 PM,05:24 AM,06:56 AM,06:31 PM,9,13,13,13,13,3,75,0.0,1022,21,8,184,7,bellville-south-weather
2014-09-08,21,10,0.0,11.6,4,99,06:05 PM,06:08 AM,06:55 AM,06:32 PM,11,14,15,14,20,4,82,0.0,1023,21,9,149,11,bellville-south-weather
2014-09-09,22,11,0.0,11.6,5,100,07:14 PM,06:50 AM,06:53 AM,06:33 PM,12,15,16,15,16,5,79,0.0,1017,22,8,156,8,bellville-south-weather
2014-09-10,19,11,0.0,11.6,4,86,08:22 PM,07:32 AM,06:52 AM,06:33 PM,11,13,14,13,16,40,86,0.0,1018,19,7,154,10,bellville-south-weather
2014-09-11,20,10,0.0,10.2,3,79,09:29 PM,08:13 AM,06:50 AM,06:34 PM,11,14,14,14,16,34,85,0.0,1018,20,7,188,9,bellville-south-weather
2014-09-12,18,8,0.0,11.6,4,71,10:33 PM,08:54 AM,06:49 AM,06:35 PM,8,12,13,12,14,11,77,0.0,1021,18,8,199,6,bellville-south-weather
2014-09-13,19,8,0.0,8.8,3,64,11:34 PM,09:38 AM,06:48 AM,06:35 PM,8,12,13,12,20,55,75,0.0,1018,19,9,236,12,bellville-south-weather
2014-09-14,21,9,0.0,11.6,4,56,No moonrise,10:23 AM,06:46 AM,06:36 PM,10,14,14,14,13,0,78,0.0,1017,21,10,242,7,bellville-south-weather
2014-09-15,20,9,0.0,11.6,4,48,12:31 AM,11:10 AM,06:45 AM,06:37 PM,9,13,14,13,15,4,75,0.0,1019,20,10,283,9,bellville-south-weather
